id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
12864672,Lovely apartment in Scheveningen,6247195,Chloe,Wijk 02 Belgisch Park,Belgisch Park,52.11214,4.29557,Entire home/apt,,7,4,2022-08-14,0.06,1,0,0,0518 4668 1AFC DA7C 9D7C
12976936,The Escher Apartment,7507787,Wim,Wijk 29 Schildersbuurt,Schildersbuurt-Noord,52.06946,4.30463,Entire home/apt,110,3,10,2024-09-01,0.10,1,19,5,0518 1BB3 D38A 621B 4443
13105742,Pleasant place in City Center :),47532664,Rik,Wijk 28 Centrum,Zuidwal,52.07742,4.30905,Private room,47,2,162,2024-12-04,1.68,2,69,21,0518 F181 4B1E 26FD 6EB9
13132470,***** Big Luxurious Townhouse apartment,51820432,Sidney,Wijk 04 Benoordenhout,Arendsdorp,52.092216,4.311149,Entire home/apt,132,2,144,2024-11-03,2.31,3,178,40,Exempt
13213354,"Spacious family home, 8 min. walk to the beach",8192019,Hendrina,Wijk 13 Vogelwijk,Vogelwijk,52.08077,4.24872,Entire home/apt,,5,34,2024-08-10,0.33,1,11,4,0518 E0B5 E8C5 0E06 37F9
13243703,"2B(110m2)GARDEN apt close to beach&centre,hip area",386376,Mirre,Wijk 11 Duinoord,Sweelinckplein en omgeving,52.08498,4.28894,Entire home/apt,250,3,106,2024-06-16,1.03,1,267,1,0518 FF92 CB14 C309 84E9
13258461,Beach apartment Scheveningen,41692072,Jeroen,Wijk 07 Scheveningen,Rijslag,52.10738,4.28542,Entire home/apt,,2,30,2023-09-25,0.29,1,0,0,0518 C904 E838 61F5 4A54
13345653,BIG and NICE 8 pers,27819459,Mareille,Wijk 19 Vruchtenbuurt,Vruchtenbuurt,52.06833,4.25223,Entire home/apt,190,13,35,2024-08-10,0.34,1,42,5,05180522369727c5405D
13372682,Ruim gezinshuis dichtbij strand,11658895,Frederique,Wijk 19 Vruchtenbuurt,Vruchtenbuurt,52.06989,4.25489,Entire home/apt,225,4,14,2024-08-08,0.14,1,73,2,0518 76ED 972A D475 4B1F
13384993,"Scheveningen, 100 m beach, luxe family house",47157381,Mathijs,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10954,4.27867,Entire home/apt,,2,11,2022-08-07,0.11,2,0,0,0518 B48D C634 F38E 4972
13449812,Large (175m2) luxurious beach house!,14037992,Maarten,Wijk 13 Vogelwijk,Vogelwijk,52.08171,4.25928,Entire home/apt,375,6,1,2024-07-27,0.20,1,57,1,0518 C240 CEFA 5FA6 4636
13709794,Nice apartment close to the beach,25207543,Gert,Wijk 18 Waldeck,Componistenbuurt,52.06291,4.23747,Entire home/apt,75,5,12,2021-09-26,0.12,1,0,0,0518 7963 D0B5 6798 6D93
13742452,"Sfeervol huis 
vlakbij zee en stad",80457964,Daphne,Wijk 31 Rustenburg en Oostbroek,Oostbroek-Noord,52.06696,4.28493,Entire home/apt,,5,13,2023-05-21,0.14,1,0,0,0518 8FC5 C428 F60B C4C1
13760878,Big house 10 min bike ride from Scheveningen beach,80681855,Michiel,Wijk 03 Westbroekpark en Duttendel,Duttendel,52.10905,4.30447,Entire home/apt,209,4,21,2024-08-18,0.21,1,2,3,0518 9635 5349 2CAD 7C78
13820983,"Sunny, spacious apartment near downtown & beach",77100227,Carl,Wijk 22 Zeeheldenkwartier,Zeeheldenkwartier,52.08351,4.29453,Entire home/apt,,5,13,2022-09-30,0.13,1,0,0,0518 D29F 1DBA 2781 47E9
13842279,Quiet forest home - retreat for your family,68471153,Pascal,Wijk 42 Ypenburg,De Bras,52.02992,4.38397,Entire home/apt,,4,19,2024-07-28,0.19,1,0,2,0518 AF7D 83AF FO3E 1FBE
13988838,Joyful Villa between Beach & City,83502165,Véronique,Wijk 03 Westbroekpark en Duttendel,Duttendel,52.10421,4.30204,Private room,79,4,72,2024-10-18,0.72,2,114,1,0518 E09E 580F 3297 2E3D
13989555,Joyful Villa: Beach & City (1 pers),83502165,Véronique,Wijk 03 Westbroekpark en Duttendel,Duttendel,52.1027,4.30382,Private room,59,4,63,2024-08-29,0.67,2,263,4,0518 E09E 580F 3297 2E3D
14074326,Cornelia's Tuinhuis in hartje Den Haag,84556855,Nahel,Wijk 28 Centrum,Zuidwal,52.07427,4.30735,Entire home/apt,111,2,337,2024-12-13,3.35,1,261,52,Exempt
14193792,Seaside 2 bedroom Apartment in Scheveningen...,82900631,Simon,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10677,4.27264,Entire home/apt,,3,39,2024-08-31,0.38,1,0,3,0518EEB82FC1159F4C46
14392965,Cozy room in a comfortable flat.,28967205,Mohammed,Wijk 38 Laakkwartier en Spoorwijk,Laakkwartier-West,52.05863,4.32084,Private room,150,3,63,2020-03-27,0.68,2,180,0,0518 35E5 3571 EC9D 1618
14591168,"Classy B&B near to beach, World Forum and ICTY",89688606,Eric,Wijk 09 Geuzen- en Statenkwartier,Statenkwartier,52.09672,4.28298,Private room,55,3,245,2024-04-19,2.42,6,362,3,0518 2A6F C1B8 DC7B FEF4
14691874,"Bright room near to beach, World Forum and ICTY",89688606,Eric,Wijk 09 Geuzen- en Statenkwartier,Statenkwartier,52.09678,4.28285,Private room,,3,189,2024-04-08,1.86,6,362,1,0518 2A6F C1B8 DC7B FEF4
14830724,***** Big Luxurious Mansion apartment,51820432,Sidney,Wijk 04 Benoordenhout,Arendsdorp,52.091778,4.311362,Entire home/apt,115,2,140,2024-12-04,2.59,3,150,42,Exempt
15021505,Large family home close to beach and city center,4842399,Lucas,Wijk 05 Archipelbuurt,Archipelbuurt,52.0926,4.30212,Entire home/apt,200,13,5,2024-08-17,0.21,1,185,2,0518 DE06 0F66 6134 46FE
15201514,"Two beds surf Appartment, close to the beach!",58694689,Marten,Wijk 07 Scheveningen,Oud Scheveningen,52.10372,4.27465,Entire home/apt,,6,37,2022-09-03,0.37,1,0,0,0518 650F EBCF D947 1656
15228014,"Den Haag, gunstig gelegen nieuw appartement",96787718,Yulixa,Wijk 20 Valkenboskwartier,Valkenboskwartier,52.06974,4.27643,Entire home/apt,63,30,140,2022-04-25,1.40,2,241,0,0518 D7A6 3FF2 4BEF 1A25
15253720,Elegant apartment near Scheveningen harbour,19160011,Imre,Wijk 07 Scheveningen,Vissershaven,52.09265,4.26502,Entire home/apt,,2,114,2024-10-13,1.17,1,0,5,0518 6EEC EC30 6335 83E6
15271806,Luxury ground floor apartment. Super location!,12363522,Jesse,Wijk 20 Valkenboskwartier,Valkenboskwartier,52.07274,4.27815,Entire home/apt,,2,124,2024-07-31,1.24,1,0,1,0518 52EB AAC6 06A6 DCC5
15577871,Charming little courtyard cottage 'hofje',51051708,Aulia,Wijk 05 Archipelbuurt,Archipelbuurt,52.0898551940918,4.3095550537109375,Entire home/apt,295,3,33,2024-08-15,0.33,1,364,3,0518E60D4BF73F2A5A5B
15748945,Nice  spacious house very very close to the beach,91161069,Marian,Wijk 13 Vogelwijk,Vogelwijk,52.07718,4.24565,Entire home/apt,300,7,22,2024-07-30,0.24,1,37,2,0518151128513C8CB63B
15761827,Beach & City Family House w Garden & Bike,2869479,Kelley,Wijk 12 Bomen- en Bloemenbuurt,Bomenbuurt,52.0782,4.27471,Entire home/apt,,6,16,2024-08-07,0.16,1,0,3,0518 38A2 76D5 7B20 343A
15855298,"Spacious house, centre The Hague, garden",16786958,Hanneke,Wijk 28 Centrum,Zuidwal,52.07454,4.31491,Entire home/apt,287,4,29,2024-07-28,0.31,1,23,3,0518 4F3A 505D 0A82 1357
15872950,Apartment The Blue Door,11551692,Ilse,Wijk 20 Valkenboskwartier,Valkenboskwartier,52.07347,4.27363,Entire home/apt,79,3,118,2024-11-11,1.20,1,77,14,0518 A131 5682 2B15 47CA
15879420,SLLEEPING ROOM NEAR CENTRE DEN HAAG A LOCATION,7368483,Maurits,Wijk 26 Bezuidenhout,Bezuidenhout-Midden,52.08473,4.33265,Private room,33,1,254,2024-12-14,2.58,1,313,41,05185F0FC8BAFB727012
16448583,Lovely family home!,21477351,Sophie,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.07861,4.28116,Entire home/apt,,7,27,2024-08-19,0.30,1,0,1,0518B8A67141982A044A
16460625,Amazing SkyStudio on 29th floor 731,300966,Elwin,Wijk 27 Stationsbuurt,Huygenspark,52.07198,4.32503,Entire home/apt,183,1,259,2024-12-09,2.67,20,263,14,Exempt
16527506,Stadswoning met tuin en 2 privé parkeerplaatsen.,108699116,Mireille,Wijk 28 Centrum,Voorhout,52.08445,4.3122,Entire home/apt,295,7,0,,,1,14,0,0518 5C2F 2BC1 0C08 4E81
16644257,Molenstraat B&B 1+2,109990224,Rijk,Wijk 28 Centrum,Kortenbos,52.07925,4.30617,Private room,180,2,53,2024-02-12,0.57,3,40,1,051869DEF641D167C5FC
16644937,Historic B&B in the city center of The Hague 3,109990224,Rijk,Wijk 28 Centrum,Kortenbos,52.07856,4.30467,Private room,86,2,103,2024-11-03,1.10,3,40,11,051869DEF641D167C5FC
16699752,Historic B&B in the city center of The Hague 1,109990224,Rijk,Wijk 28 Centrum,Kortenbos,52.08016,4.3042,Private room,119,2,27,2024-04-08,0.29,3,89,1,051869DEF641D167C5FC
16821527,Beautiful Apartment close to beach,25509060,Travis,Wijk 07 Scheveningen,Scheveningen Badplaats,52.108,4.28267,Entire home/apt,,2,5,2021-11-07,0.05,2,0,0,0518A3DE31BD89117EBA
16851263,Lovely fresh apartment close to city center,17949857,Christien,Wijk 04 Benoordenhout,Uilennest,52.09349,4.32966,Entire home/apt,95,2,2,2020-08-30,0.04,1,0,0,Exempt
16853064,Bluebeach Scheveningen,112243372,Sabrina,Wijk 07 Scheveningen,Visserijbuurt,52.1045,4.27972,Entire home/apt,109,2,153,2024-12-06,1.59,1,229,20,0518 7376 FB39 AE5B 9D5A
17019747,"Amazing loft sleeps 5, beach, shops and worldforum",44329521,Emmie,Wijk 09 Geuzen- en Statenkwartier,Statenkwartier,52.09812,4.28214,Entire home/apt,225,1,75,2024-12-15,0.81,1,140,9,0518 8B09 E5C7 968A 70E3
17081465,"Appartment: nice garden, close to beach&centre",114618370,Annemieke,Wijk 12 Bomen- en Bloemenbuurt,Bomenbuurt,52.08204,4.26753,Entire home/apt,170,8,14,2024-08-19,0.16,1,9,3,0518 A81B F5C6 1197 9A65
17102400,Family house in historic Scheveningen,114798172,Lieke,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10698,4.27986,Entire home/apt,,5,6,2024-08-11,0.07,1,0,1,0518 9518 8411 3F2D 503B
17173310,Townhouse nearby Beach perfect for families,15488563,Eline,Wijk 04 Benoordenhout,Nassaubuurt,52.08855,4.31395,Entire home/apt,,5,4,2023-08-05,0.05,1,0,0,0518 FA2C 139F 87A4 7B6D
17263886,Entire Floor in the Villa by the Sea,116383500,Marina,Wijk 14 Bohemen en Meer en Bos,Bosjes van Pex,52.07581,4.2496,Private room,198,1,240,2024-10-23,2.55,1,139,24,0518 F253 137D 9472 A891
17374876,Vrijstaand vakantiehuis aan zee voor vijf personen,7876380,Elvi,Wijk 15 Kijkduin en Ockenburgh,Ockenburgh,52.0549,4.21142,Entire home/apt,140,7,79,2024-10-16,0.86,1,187,11,Exempt
17399114,Modern family home in the city center,49411774,Lou,Wijk 28 Centrum,Zuidwal,52.07386,4.3158,Entire home/apt,240,7,4,2023-07-14,0.19,1,120,0,0518 E1D7 BA26 C4FD 41CE
17584219,Little Piece of Heaven,6635037,Katarina,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.07783,4.28274,Entire home/apt,95,2,25,2024-08-25,0.39,1,307,4,0518 59C6 934F AE3E 8A88
17587303,Rustig gelegen maar vlakbij strand en stad.,27312360,Marjolein En Henk,Wijk 18 Waldeck,Waldeck-Zuid,52.05681,4.23108,Private room,65,2,129,2024-09-22,1.37,1,75,17,0518 2B73 CE77 F979 DC93
17674238,"Stylish STUDIO, walking distance from all hotspots",15230693,Pietertje,Wijk 22 Zeeheldenkwartier,Zeeheldenkwartier,52.08163,4.30061,Entire home/apt,75,2,256,2024-12-20,2.72,1,63,21,0518 2F85 E318 DB7D F312
17772416,Scheveningen Beach Apartment,103709922,Esther,Wijk 07 Scheveningen,Oud Scheveningen,52.10254,4.27492,Entire home/apt,,2,142,2024-08-23,1.55,1,5,4,0518F2064483BE44F081
17788715,Amazing loft close to beach / Worldforum sleeps 5,19917555,Emmie,Wijk 09 Geuzen- en Statenkwartier,Statenkwartier,52.09868,4.28238,Entire home/apt,179,1,28,2024-11-03,0.30,1,254,7,0518 8B09 E5C7 968A 70E3
17790184,Large Family House in The Hague,121525904,Marie Claire,Wijk 11 Duinoord,Sweelinckplein en omgeving,52.08386,4.28521,Entire home/apt,,4,31,2024-08-23,0.34,1,0,2,0518 5A3B 822D A6EF FEF2
17818190,Quiet family home next to the forest near Delft,44656060,Katrien,Wijk 42 Ypenburg,De Bras,52.0317,4.39037,Entire home/apt,120,4,5,2019-08-16,0.06,1,0,0,
18016541,Benedenhuis met tuin in Archipel,106679980,Remko,Wijk 05 Archipelbuurt,Archipelbuurt,52.09142,4.3052,Entire home/apt,,2,130,2024-08-10,1.39,1,0,2,0518 713B 5861 C31A 6BB4
18138265,Ruime rustige kamer met zithoek in Scheveningen,46540002,Anna,Wijk 02 Belgisch Park,Belgisch Park,52.10898971557617,4.294465065002441,Private room,88,1,322,2024-11-02,3.44,1,111,41,0518 7DA6 09CC 5356 CDF0
18246247,Wonderfull family beach house Scheveningen,6421347,Petra,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10794,4.27702,Entire home/apt,220,4,34,2024-08-20,0.38,2,3,9,0518 0AE6 9189 F196 BD74
18410328,Private lodge in spacious city-garden near center,76760443,Nico And Elizabeth,Wijk 31 Rustenburg en Oostbroek,Oostbroek-Zuid,52.06194,4.28778,Entire home/apt,73,2,493,2024-12-22,5.31,1,258,65,0518 9617 D69C 7726 D5EE
18576123,Te huur appartement bij het Scheveningse strand,128973188,Sylvia,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10851,4.27649,Entire home/apt,315,3,59,2024-09-01,0.65,1,358,6,0518961B655BC1AE15EC
18611562,Light and Bright Family Friendly Beach House,10117562,Julia,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10878,4.27986,Entire home/apt,,4,11,2024-08-02,0.12,1,0,2,0518 7310 66BB A2D7 6F36
18668405,Light and cosy apartment near the sea,129742264,Lobke,Wijk 12 Bomen- en Bloemenbuurt,Bloemenbuurt-Oost,52.07413,4.2602,Entire home/apt,,6,27,2022-08-21,0.31,1,0,0,0518 5C2D 8D80 77BC 666D
18724145,Scheveningen Beach House,46712344,Maartje,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10659,4.2749,Entire home/apt,,3,6,2024-08-03,0.07,1,0,2,05188AB56FBA6122607A
18751837,Top location-2bedroom groundfloor apt/home+garden,34131790,Rein,Wijk 28 Centrum,Voorhout,52.08614,4.31083,Entire home/apt,215,10,88,2024-12-04,0.95,1,339,23,CEFL3212CE1197FBCOE6
18968222,Charming & Cosy Attic in city center,7594633,Léo,Wijk 22 Zeeheldenkwartier,Zeeheldenkwartier,52.0784,4.29484,Entire home/apt,86,1,319,2024-12-08,3.51,1,83,66,0518 EA38 A1A7 912E 32A5
19183398,"Huis aan bos, zee én stad!",18123090,Albert,Wijk 12 Bomen- en Bloemenbuurt,Bloemenbuurt-West,52.0711,4.25132,Entire home/apt,,5,4,2022-08-05,0.06,1,0,0,0518 D5DC 6ABA 1CCB 2722
19372112,Scheveningen family beach house & garden.,111432964,Ruud,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10932,4.28014,Entire home/apt,275,4,14,2024-08-12,0.15,1,264,2,0518 55D3 FDF6 ADFB B6AB
19466223,Nice 2 room apartment only for a lady.,2942683,Dory,Wijk 20 Valkenboskwartier,Valkenboskwartier,52.07488,4.27035,Entire home/apt,85,2,24,2024-11-03,0.29,1,140,5,0518 AA6A EE1B D75A E835
19618798,"Verzorgd vrijstaand vakantiehuis, gezin, 2xbadkamr",68361623,Karin,Wijk 15 Kijkduin en Ockenburgh,Ockenburgh,52.05751,4.20913,Entire home/apt,190,3,85,2024-10-26,1.01,2,244,25,Exempt
19623341,Beautiful family home 50m from the beach,138031085,Jolanda,Wijk 02 Belgisch Park,Belgisch Park,52.1154,4.28633,Entire home/apt,349,7,6,2022-08-06,0.07,1,0,0,0518 09A8 6F74 9A38 CE97
19827759,Lovely family house close to the beach,17929298,Olivier,Wijk 13 Vogelwijk,Vogelwijk,52.08265,4.26367,Entire home/apt,,7,6,2022-07-31,0.07,1,0,0,0518CF05C8D15B53516D
19845931,Scheveningen beach,6421347,Petra,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10852,4.27755,Entire home/apt,127,2,196,2024-11-10,2.17,2,199,31,0518 0AE6 9189 F196 BD74
19909143,Spacious apartment near the beach,96407320,Aranka,Wijk 07 Scheveningen,Visserijbuurt,52.10418,4.27622,Entire home/apt,,2,22,2024-08-18,0.25,1,0,6,0518 2A29 3881 0F97 4D50
20205428,"channel house, grachten pandje",48388151,Wilfried,Wijk 27 Stationsbuurt,Rivierenbuurt-Noord,52.07449,4.32306,Entire home/apt,167,2,12,2024-09-15,0.88,1,140,11,0518 E116 6C5C 5885 48EB
20304445,"Gorgeous 17th century canal house, city centre",7677289,Marjan,Wijk 28 Centrum,Zuidwal,52.07371,4.31637,Entire home/apt,131,7,203,2024-12-18,2.30,1,237,28,0518E636E6103E3358D8
20327977,Scheveningen Beach House,9449439,Mieke,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10768,4.27624,Entire home/apt,,2,65,2024-11-01,0.73,1,2,14,05189D8ED58B63E991A5
20476613,Newly renovated central appartment,49763627,Jan,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.08155,4.28736,Entire home/apt,164,1,32,2024-12-16,0.40,1,8,13,0518F000F4B04C974975
20644021,Family house with garden near beach & city centre,40517040,Heleen,Wijk 21 Regentessekwartier,Rond de Energiecentrale,52.07354,4.28897,Entire home/apt,,4,7,2024-08-17,0.08,1,4,2,0518F37905E149F44A6B
20686584,Beach cottage The Hague,148027125,Debby,Wijk 15 Kijkduin en Ockenburgh,Ockenburgh,52.0557,4.2131,Entire home/apt,,4,33,2023-10-04,0.39,1,3,0,Exempt
20723431,Royal Suite midden in het centrum van Den Haag,148388684,Marie,Wijk 28 Centrum,Kortenbos,52.07897,4.30427,Private room,125,1,167,2024-12-09,1.88,1,30,21,0518E4214910CF7253AD
20785969,B&B Valkenbos - Sakura room (2 single beds),9363383,Madelon,Wijk 20 Valkenboskwartier,Valkenboskwartier,52.07619,4.27288,Private room,50,1,73,2024-09-11,0.90,3,5,3,0518 D25F 4C2A 083D A90D
21078645,Bright & spacious apartment in Beautiful The Hague,35774746,Mathilde,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.08036,4.2826,Entire home/apt,199,2,24,2024-09-29,0.30,1,9,10,0518 414D 1C23 361F 3B44
21173802,Family home The Hague,39679297,Marjon,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.07759,4.28473,Entire home/apt,200,4,27,2024-08-19,0.31,1,53,2,0518 9418 6AFE 0B53 D515
21186777,"Beach house, near city, nature & sports/The Hague",3414317,Maja,Wijk 15 Kijkduin en Ockenburgh,Kijkduin,52.07209,4.23941,Entire home/apt,230,2,29,2022-05-03,0.39,1,5,0,0518 483A E58E E3DE E0F1
21268459,Scheveningen Beach studio,153843271,Family,Wijk 07 Scheveningen,Rijslag,52.11058,4.2841,Entire home/apt,81,2,149,2024-09-29,1.75,4,268,20,0518 B986 B111 EA2E 9642
21597866,☆Modern family apartment close to beach & centre!,4139373,Danya,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.07722091674805,4.280799865722656,Entire home/apt,,6,7,2023-01-02,0.08,1,5,0,0518 6731 C9D7 4C50 D617
21735855,COMFORTABLE stylish room  in city centre FAST WIFI,61794951,Duanpen,Wijk 27 Stationsbuurt,Huygenspark,52.07153,4.31978,Private room,,1,350,2024-10-27,4.11,2,0,39,0518 8DAC 67D5 6742 741C
22259300,BizStay Harbour 48A,405989,BizStay,Wijk 07 Scheveningen,Vissershaven,52.09701,4.26528,Entire home/apt,80000,1,5,2023-07-17,0.12,65,298,0,Exempt
22259607,BizStay Harbour 50A,405989,BizStay,Wijk 07 Scheveningen,Vissershaven,52.096,4.26276,Entire home/apt,80000,1,1,2022-09-10,0.04,65,324,0,Exempt
22259904,BizStay Harbour 54A,405989,BizStay,Wijk 07 Scheveningen,Vissershaven,52.09758,4.26596,Hotel room,80000,1,3,2023-07-27,0.04,65,306,0,Exempt
22262070,BizStay Harbour 58C,405989,BizStay,Wijk 07 Scheveningen,Vissershaven,52.09723,4.26521,Entire home/apt,80000,1,0,,,65,315,0,Exempt
22347070,BizStay Park Central Executive 82,405989,BizStay,Wijk 24 Haagse Bos,Haagse Bos,52.08758,4.33132,Entire home/apt,80000,1,24,2024-07-10,0.35,65,324,6,Exempt
22347305,BizStay Park Central Executive 82A,405989,BizStay,Wijk 24 Haagse Bos,Haagse Bos,52.08749,4.33181,Entire home/apt,80000,1,6,2022-09-30,0.11,65,286,0,Exempt
22347489,BizStay Park Central Executive 82C,405989,BizStay,Wijk 24 Haagse Bos,Haagse Bos,52.08725,4.33316,Entire home/apt,80000,1,6,2024-08-03,0.11,65,310,1,Exempt
22347831,BizStay Park Central Executive 82B,405989,BizStay,Wijk 24 Haagse Bos,Haagse Bos,52.08719,4.33106,Entire home/apt,80000,1,2,2023-07-10,0.07,65,327,0,Exempt
22348281,BizStay Park Central Executive 82D,405989,BizStay,Wijk 24 Haagse Bos,Haagse Bos,52.08726,4.33249,Entire home/apt,80000,1,0,,,65,356,0,Exempt
22348806,BizStay Park Central Executive 82E,405989,BizStay,Wijk 26 Bezuidenhout,Bezuidenhout-Midden,52.08558,4.33308,Entire home/apt,80000,1,1,2024-02-25,0.10,65,320,1,Exempt
22351884,BizStay Park Central 86D,405989,BizStay,Wijk 24 Haagse Bos,Haagse Bos,52.08692,4.33164,Entire home/apt,80000,1,9,2024-03-01,0.20,65,336,2,Exempt
22352154,BizStay Park Central 86E,405989,BizStay,Wijk 26 Bezuidenhout,Bezuidenhout-Midden,52.08542,4.33129,Entire home/apt,80000,1,0,,,65,331,0,Exempt
22427885,Oud vissershuisje aan het strand,164252168,Sam,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10754,4.27534,Entire home/apt,,10,29,2022-08-21,0.35,1,0,0,0518 8FAB 395A 88CC 6F4C
22434535,Royal nieuw appartament,96787718,Yulixa,Wijk 20 Valkenboskwartier,Valkenboskwartier,52.06974,4.27643,Entire home/apt,65,30,57,2021-10-02,0.67,2,365,0,0518 D7A6 3FF2 4BEF 1A25
22524833,BizStay Park Central Executive 82G,405989,BizStay,Wijk 24 Haagse Bos,Haagse Bos,52.08719,4.33167,Entire home/apt,80000,1,5,2024-04-23,0.13,65,355,2,Exempt
22556968,BizStay Harbour 42A Penthouse,405989,BizStay,Wijk 07 Scheveningen,Vissershaven,52.09777,4.26482,Entire home/apt,80000,1,12,2024-08-15,0.25,65,239,1,Exempt
22624044,"De Valerius, heerlijk huis tussen stad en strand",12593482,Hans,Wijk 11 Duinoord,Stadhoudersplantsoen,52.08468,4.27715,Entire home/apt,125,2,45,2024-08-11,1.37,1,326,10,0518 4A11 5422 58C5 2320
22709257,Studio with balcony in Statenkwartier,4472023,Evelien,Wijk 09 Geuzen- en Statenkwartier,Statenkwartier,52.09542,4.27821,Entire home/apt,,3,121,2022-08-06,1.45,1,0,0,0518711AA8388715DCB3
22723110,Room with private bathroom in our sustainable Home,70880593,Chinasa Joy,Wijk 40 Wateringse Veld,Erasmus Veld,52.03596,4.27679,Private room,52,1,526,2024-12-18,6.23,2,330,69,0518 E8AC 23FE DCC9 ED8A
22745536,Room with private bathroom in The Hague.,70880593,Chinasa Joy,Wijk 40 Wateringse Veld,Erasmus Veld,52.03629,4.27619,Private room,52,1,578,2024-12-15,6.85,2,240,84,0518 E8AC 23FE DCC9 ED8A
22875346,Uniek Haags logeeradres met diverse mogelijkheden.,53431429,Thomas,Wijk 44 Leidschenveen,De Lanen,52.05979,4.39939,Private room,,2,0,,,1,358,0,05183AA0E525CD95858D
22905172,Circus Theatre view studio,153843271,Family,Wijk 07 Scheveningen,Rijslag,52.10979,4.28521,Entire home/apt,103,2,215,2024-11-30,2.56,4,248,29,0518 B986 B111 EA2E 9642
22981869,Art Deco House City Appartement,26093883,Aernout,Wijk 28 Centrum,Kortenbos,52.08205,4.3054,Entire home/apt,,2,6,2021-11-14,0.07,1,0,0,0518 0F85 04DE 582D 4B24
23034154,Sfeervol gerenoveerd appartement vlak bij de zee.,26613586,Michel,Wijk 02 Belgisch Park,Belgisch Park,52.11031,4.28837,Entire home/apt,,4,58,2024-09-15,0.69,1,0,5,0518 3864 A846 84AE 6617
23112309,Circus Theatre & Sea studio,153843271,Family,Wijk 07 Scheveningen,Rijslag,52.11,4.28483,Entire home/apt,,2,175,2024-09-29,2.11,4,250,20,0518 B986 B111 EA2E 9642
